bvid,arcurl,title,pubdate,rank_offset,author,mid,play,review,video_review,favorites,duration,tag,description
BV1T4411s7r2,http://www.bilibili.com/video/av53528898,[Mugen]黑中带白，白中带黑，黑白Kv2专场,2019-05-25 14:38:04,885,黑翼抹消者,131451067,472,4,0,4,2504,"MUGEN,狂级,黑白K","本期为黑白Kv2专场。ps下次用1.1主程序录视频了
第一场黑白Kv2(8p)vs 布莱克(2p)
第二场黑白Kv2(8p)vs 魂印草57号(6p)
第三场黑白Kv2(10p) 草213(7p)
第四场黑白Kv2(8p)vs 混合克里斯(6p)
第五场黑白Kv2(8p)vs 海奥斯(5p)
第六场黑白Kv2(10p)vs Red(8p)
第七场黑白Kv2(10p)vs 冰焰库拉Maltet(1p)
请勿攻击人物，ai和作者谢谢"
BV1w4411L7ph,http://www.bilibili.com/video/av53295233,【MUGEN】超凶恶蛟蛇表演,2019-05-23 03:03:06,886,东少D极寒蛟,158966730,471,4,1,6,7922,"MUGEN,手操",喜欢大蛇的可以关注一下
BV1b4411a7vd,http://www.bilibili.com/video/av52306825,【MUGEN人物作成】测试（暴走健次郎再公开）,2019-05-13 08:01:14,887,gy缪德塞克,2610451,469,6,2,2,139,"Mugen,Mugen人物作成,北斗の拳","sm35104047，转自nico
复出之后转型推特福利姬（不）的只の案山子氏
暴走健次郎再公开，其余角色也一并公开中"
BV1j4411v7rX,http://www.bilibili.com/video/av51809704,【MUGEN】 Itzamna蛟 vs G3,2019-05-08 13:29:32,888,严穆歌1234,390666689,468,8,1,6,274,"MUGEN,拳皇,G3,itzamna,【MUGEN】 Itzamna蛟 vs,蛇蛟",MUGEN Izamna vs G3
BV1h4411j7eU,http://www.bilibili.com/video/av53063130,【MUGEN】水手火星PS VS 水手雷,2019-05-20 15:26:42,889,枫雪心寒奇,389525570,464,2,0,6,389,"MUGEN,mugen,单机游戏,美少女战士,格斗,动画,火野丽",
BV1H4411t7TT,http://www.bilibili.com/video/av51013810,【MUGEN剧情向】时之扉vol.18 他们的故事part.1,2019-05-01 10:49:00,890,licobarry,14225734,463,20,2,6,475,"MUGEN,狂级,拳皇,剧情向",这几天日更!!!!所以会很短.....
BV1D4411J7hE,http://www.bilibili.com/video/av52659329,[MUGEN]魂印57草VSse洛克,2019-05-16 21:22:24,891,MYC丶love,296086345,461,3,0,1,179,"MUGEN,新人,AI,草薙京","MUGEN人物对战：魂草57号VS4P SE洛克
魂草：胜利是属于我的！"
BV1U4411h7gR,http://www.bilibili.com/video/av52176318,【mugen】手操所有sheld龙珠人物第三期：巴达克篇。,2019-05-11 23:34:51,892,银月沁心,11495733,462,10,0,7,1270,"MUGEN,手操,龙珠,巴达克",居然有人期待就做吧，这次只是让你们看看我的整合的强度。实在太强，在里面巴达克就是被吊打的丫
BV164411p7JA,http://www.bilibili.com/video/av53771270,【Mugen】狂级盛宴！八神庵＆风衣八神＆13八神庵＆CT暴八 VS 大蛇＆M蛟＆邪眼＆大蛇祖先＆视觉盛宴！,2019-05-27 16:07:06,893,新FEN风衣八神庵,377978699,461,5,6,6,622,"MUGEN,十割,狂级","相关游戏：Mugen
简介：我希望你们大家会看的开心点就好(✪▽✪)！也希望你们大家支持我！记得关注我！我们下期再见(ー_ー)!!也是下期不见不散哟！晚安喽(☝｀˘ω˘)☝！粉丝们！我爱你们(ღ♡‿♡ღ)！么么哒～(^з^)-☆！"
BV1c4411L7hb,http://www.bilibili.com/video/av53290463,【mugen】我的英雄学院VS海贼王,2019-05-23 00:46:55,894,猫咪律师-梅仁杏,347706890,461,7,11,5,643,"MUGEN,我的英雄学院,海贼王",
BV1c4411s77c,http://www.bilibili.com/video/av53509508,mugen小人物包,2019-05-25 10:27:37,895,Mugen-公瑾i,356979572,459,5,0,0,33,"MUGEN,贝吉特,热门,人物",mugen小人物包
BV1f4411i7z4,http://www.bilibili.com/video/av51616009,老作品：艾迪尔海德,2019-05-06 13:19:15,896,堂无敌,157451399,458,2,0,1,601,"MUGEN,原创","2015年的作品
在原人物的基础之上加入了四个技能
会使用雷电力量的搬运仔"
BV1b4411a72J,http://www.bilibili.com/video/av52313462,Master.Kyo WF VS  Negative Kyo   Mugen,2019-05-13 04:09:25,897,水的哲理,256680315,456,4,2,5,177,"MUGEN,游戏,格斗,草薙京马甲",Mugen
BV1D4411e7CX,http://www.bilibili.com/video/av51721656,【MUGEN】歼灭者 VS 雷电夏尔美  夏女神好厉害,2019-05-07 15:19:20,898,严穆歌1234,390666689,454,2,2,3,265,"MUGEN,拳皇,血炎K,夏尔美,雷电夏尔美,k,【MUGEN】血K VS 雷电夏尔美",MUGEN 血K VS 雷电夏尔美
BV1L4411p7LR,http://www.bilibili.com/video/av54179868,【MUGEN】洛克人BOSS对决战23：ZERO  VS  卡尼尔（游戏还原向）,2019-05-31 22:08:16,899,真正的杰洛,27344380,453,17,1,6,358,"手操,洛克人,洛克人X,ZERO,BOSS战,游戏还原向","再次更新，尝试在MUGEN上还原一下X4BOSS战斗ZERO  VS  卡尼尔的情景，X4版的这个ZERO在和这个卡尼尔相遇时就会有游戏原版的对话字幕，还原的真的是很到位。还有这个卡尼尔受击判定有个问题：ZERO在连续攻击卡尼尔的时候有时候卡尼尔会持续掉血导致无法出现无敌闪烁（应该不是bug）。话说我的打法完全就是莽夫打法，要是玩游戏原版我估计得死500次······下一次录一下ZERO  VS  艾丽丝
不求三连，不求关注，只求各位喜欢~~~~~~~~~❤"
BV1T4411a7KT,http://www.bilibili.com/video/av52238348,【MUGEN】死神vs火影 【1】,2019-05-12 14:18:08,900,优酷不知名游戏玩家,333517518,452,2,0,2,719,"MUGEN,火影忍者,波风水门,黑崎一护,漩涡鸣人,宇智波佐助,朽木露琪亚,宇智波鼬,日番谷冬狮郎,平子真子",
BV114411J7XT,http://www.bilibili.com/video/av52676486,超三悟空VS小猪佩奇,2019-05-17 00:46:18,901,Mugen-公瑾i,356979572,451,7,3,1,60,"MUGEN,小猪佩奇,悟空,狂级",有想玩mugen和奥特曼的加主页QQ群哦 里面有详细的视频教程 给个关注吧 感谢
BV1U4411Y7fs,http://www.bilibili.com/video/av52045029,【相同声优的对决】鹿目圆香VS绝剑优纪,2019-05-24 20:00:54,902,蓝天Lightning,3401408,450,1,0,2,215,"全勤挑战,MUGEN,格斗,魔法少女小圆,刀剑神域,电击文库","左方：鹿目圆
右方：有纪
双方均为AI。
BGM：异度神剑2 - 戦闘！！"
BV1c4411J7EZ,http://www.bilibili.com/video/av52495315,【MUGEN】死神VS火影~,2019-05-15 01:13:02,903,不二文艺君,8920308,449,5,0,2,301,"MUGEN,单机游戏,火影忍者,死神,演示",-
BV1D4411x7Ho,http://www.bilibili.com/video/av51244990,【MUGEN】时间之主VS暴风子,2019-05-03 07:05:16,904,叶之月丶RUNA,22858129,445,1,1,6,165,"MUGEN,拳皇,格斗,狂级,KOF,暴风子,牌哥,骷髅牌",
BV164411L7TP,http://www.bilibili.com/video/av53418965,【KOFM SK HD】卢卡尔：我不断的复活就是要把你打败！（手操对决） - 欧米伽·卢卡尔2002 VS 高尼茨,2019-05-24 12:54:58,905,武圣拳尊347,10293554,444,4,0,3,314,"MUGEN,手操,KOFM LV2",BGM：Megaman X5 X vs Zero remix theme
BV1C4411J7eN,http://www.bilibili.com/video/av52633636,"MUGEN _ (場景,人物音樂)Temas Para Descargar # 2",2019-05-16 16:42:24,906,搖滾螞蟻,151112351,438,4,0,5,421,"MUGEN,鬼畜,人物,場景,音樂","Youtube
音樂前面會有名字
來源:https://www.youtube.com/watch?v=bidgjBAKxt8"
BV124411v7ba,http://www.bilibili.com/video/av51410784,[mugen]艾普斯的招式演示,2019-05-04 14:44:43,907,LoranGreen,130663236,438,3,0,3,122,"MUGEN,连段,演示,自制,单机游戏,手操","掉帧有点严重。
BGM:av8238228"
BV1W4411Y7Bu,http://www.bilibili.com/video/av51995804,【5月邀请形式Play】暗黑骑士KIBA - 暴走草薙京队 VS 大蛇K&#39;队,2019-05-10 13:00:56,908,武圣拳尊347,10293554,437,1,1,4,703,"MUGEN,手操,KOFM LV2",BGM：JAM Project - 我が名は牙狼【邀请者点名BGM】
BV1L441147SA,http://www.bilibili.com/video/av51292276,【mugen】  darkbloo【专场】,2019-05-03 16:01:07,909,-憨某人-,397138891,434,12,0,3,720,"MUGEN,十割,新人,新手,原创",重置的第一期视频......
BV1a4411H7of,http://www.bilibili.com/video/av54040872,【MUGEN】另外一个我？草薙京XIII PASSING VS 暴走草薙京XIII PASSING,2019-05-30 14:00:49,910,Rick-之城,351865630,430,3,1,5,546,"MUGEN,单机游戏,拳皇,草薙京,AI对战",BGM:WOODSOFT - 黄昏の圣痕
BV114411Y7Eu,http://www.bilibili.com/video/av52067126,【mugen】超绿孙悟空VS超绿贝吉塔,2019-05-11 04:57:44,911,猫咪律师-梅仁杏,347706890,430,2,0,0,176,"MUGEN,龙珠,新人",-
BV1Y4411i7bT,http://www.bilibili.com/video/av51562028,Kage影隆VS杀意隆,2019-05-10 20:00:53,912,蓝天Lightning,3401408,430,4,0,4,183,"全勤挑战,MUGEN,格斗,街头霸王,街霸,狂化,暴走","左方：Kage
右方：Evil Ryu
双方均为AI。"
BV1v4411L7xC,http://www.bilibili.com/video/av53433679,观赏性艾丽娅手操对战,2019-05-24 15:44:41,913,微波逐颖,30972572,426,6,0,4,845,"MUGEN,手操,库拉,拳皇MUGEN",艾丽娅对战
BV1A441147mE,http://www.bilibili.com/video/av51251777,【Amice&amp;倾辰谶】omen：就是你害得我被鸽？ meld：亲女儿就是可以为所欲为~,2019-05-03 10:09:48,914,倾辰谶,29014032,425,21,0,4,420,"MUGEN,手操,新人,yu大看了吐血,omen,bob,a牌姐","这个视频是5.1打好的，所以后来的一些更新未能录制进去。
感谢amice对一些技能的更新
感谢amice制作的精美人物
并没有殴打牌姐的意思，毕竟bob的对局还输了呢0.0
征求一下意见，你们是喜欢看演出更花里胡哨的1.1主程序还是画质更好的1.0主程序呢"
BV124411L7aG,http://www.bilibili.com/video/av53471109,狂中左右~樱花~雨恋杯 62P ~对波一时爽，一直对一直爽~,2019-05-24 23:44:11,915,誓约花语风见幽香,11261408,423,16,30,6,1777,"MUGEN,杯赛,mugen杯赛,狂级,十割","特别感谢小光、古明地小⑤、FlandreBernstein以及久酒⑨Ⅸ等各位的支持~！
常驻群：346336304 乌鸦的咸鱼群"
BV1b4411s7At,http://www.bilibili.com/video/av53599682,【Mugen】小草莓雅典娜vs213草！,2019-05-26 01:34:58,916,麦西麦麦西,3776483,422,7,3,2,134,"全勤挑战,MUGEN,凶级,雅典娜,草薙京,单机游戏",-
BV194411J7YA,http://www.bilibili.com/video/av52673776,悟空VS小猪佩奇,2019-05-16 23:59:25,917,Mugen-公瑾i,356979572,422,5,2,0,31,"MUGEN,悟空,小猪佩奇",-
BV1v4411L7Cv,http://www.bilibili.com/video/av53432765,手机mugen 提琴八神：我可爱吗，皮卡丘！！苍白NAO：你讲咩？,2019-05-24 15:47:56,918,快乐社会哈,12077142,420,0,0,1,2209,"MUGEN,狂级,新人,凶级,拳皇",全部1P除了卡西姆  打魂八和提琴八神哪里    魂八42号没AI
BV1t4411i7XD,http://www.bilibili.com/video/av51511928,【KOFM TYV HD】无限能量对决系列之十二 - 暴走八神庵 VS 暴走草薙京,2019-05-05 12:25:43,919,武圣拳尊347,10293554,417,3,0,4,314,"MUGEN,手操,KOFM LV2",BGM：Esaka的某种变奏……
BV1F4411e7h6,http://www.bilibili.com/video/av52084320,mugen 梦魇暮光：说起来可能不信我成神了,2019-05-11 08:54:10,920,超越高能冰西瓜,106924021,415,2,2,2,1745,"MUGEN,我的小马狗,格斗是魔法,小马格斗,彩虹小马,小马宝莉,MLP,暮光闪闪,神级,狂级,准神,梦魇暮光闪闪",这个梦魇暮光还是很强的开满直接是神级了，我昨天投稿没过审，现在能不能过审我就不确定了
BV1g441147nL,http://www.bilibili.com/video/av51302516,MUGEN 八神vs库拉,2019-05-03 18:16:30,921,严穆歌1234,390666689,413,1,0,2,234,"MUGEN,单机游戏",mugen八神
BV1v4411j7ef,http://www.bilibili.com/video/av53107008,噩梦银狼强度测试,2019-05-21 03:33:49,922,一统全宇宙的元首,271331982,411,12,2,4,869,"MUGEN,狂级,新人,演示",关于视频中人物授权问题......有？没有?说这个有必要吗?
BV164411s7m3,http://www.bilibili.com/video/av53634952,【MUGEN人物作成】手描少女琪琪製作完了,2019-05-26 11:59:06,923,gy缪德塞克,2610451,410,6,3,13,885,"Mugen,Mugen人物作成,大垣氏","sm35163733，转自nico
awsl"
BV174411i7ta,http://www.bilibili.com/video/av51480930,【Mugen】完美生物究级生命体政哥哥挑战小型杯赛第1回 拉二：「是300NP的勇者吗？ 可惜了，我已经超越天堂了」,2019-05-05 03:17:26,924,羽翔冥,39890858,404,2,2,6,1272,"MUGEN,杯赛,狂级,十割","自制 萌新出品，视频以娱乐为主，切勿恶意攻击人物及作者
如有大佬愿意指点，还请赐教
如果有希望出场的角色也可以留言告诉我(建议 狂中至准神)
第一回正式开赛 预计一至两周后更新第二回
还请各位不要吝啬 素质三连"
BV1i4411t7xZ,http://www.bilibili.com/video/av51031165,原始草vs京其尔,2019-05-01 13:09:54,925,-DoremySweet-,336185546,404,2,4,2,121,"MUGEN,京其尔,原始草,手操,狂级",京其尔：7p                                                                          原始草：2p（高速回气开）                                        音乐：silent trace                                                            背景：以后会分享整合包
BV1t4411j7te,http://www.bilibili.com/video/av53081328,幼年大蛇VS小猪佩奇,2019-05-20 18:49:27,926,Mugen-公瑾i,356979572,402,6,1,0,28,"MUGEN,大蛇,小猪佩奇,狂级",幼年大蛇VS小猪佩奇
BV1o4411a7cw,http://www.bilibili.com/video/av52397739,[MUGEN]人物对战：布莱克vsRed,2019-05-13 23:34:59,927,MYC丶love,296086345,402,2,5,2,213,"MUGEN,新手","1P布莱克vs6P red
视频有些小掉帧...下次一定会更好"
BV1Y4411a7zU,http://www.bilibili.com/video/av52357144,【Mugen】：如果用UT的VER.S角色打街机【双人】,2019-05-13 17:12:59,928,懒惰的海绵,194865917,401,1,6,0,597,"全勤挑战,MUGEN,手操,自制,游戏视频,原创,UNDERTALE,新人,狂级","希望你们喜欢
看完记得点个赞哦"
BV1q4411x7mo,http://www.bilibili.com/video/av51163872,【MUGEN】Grilled VS 平和岛静雄,2019-05-02 15:26:34,929,Killer-Petroleum,398465556,400,12,0,2,139,"MUGEN,mugen,UNDERTALE,传说之下,平和岛静雄,无头骑士异闻录,undertale,考尔比",相关游戏:MUGEN、mugen、undertale、传说之下、UNDERTALE、UT、无头骑士异闻录
BV1e4411j7ct,http://www.bilibili.com/video/av53104066,死神vs火影，朽木白哉（死神代理消失）全技能展示。,2019-05-20 22:43:41,930,mxsm001,177816581,393,4,1,0,338,"死神,死神VS火影,朽木白哉,黑崎一护",-
BV1r4411e7cW,http://www.bilibili.com/video/av51688802,牛头君你都来打街霸了，你的大招好风骚，春丽VS牛头,2019-05-07 11:00:47,931,凡人居居士,412755594,389,0,0,8,159,"街头霸王,格斗,游戏视频,演示,春丽,搞笑",YouTube
BV1P4411e7Mf,http://www.bilibili.com/video/av52129466,【Mugen人物对战】艾丽雅 VS 安格斯,2019-05-11 16:40:08,932,Kakusei丶,29034545,387,3,0,8,175,"MUGEN,狂级,人物对战","好久没更视频了，最近比较忙
HL3主程序的立绘也没空做了
UP也快高三了，后面也很少有时间做视频了
封面开始自己做了"
BV1o4411W7zd,http://www.bilibili.com/video/av53497117,(神之力隊VS鑽石庫拉隊)Kof Mugen Diamond Team VS Heralds Boss Team,2019-05-25 08:27:11,933,搖滾螞蟻,151112351,386,1,2,5,561,"MUGEN,狂级,AI,庫拉,社長,少爺,大蛇","Youtube
你們不要再射啦
來源:https://www.youtube.com/watch?v=E40p0v7uLXY"
BV1g4411x7ZA,http://www.bilibili.com/video/av53732984,(羅生門VS搏擊隊)MUGEN KOF Orochi Geese (???) Vs. Bogard Team,2019-05-27 08:05:56,934,搖滾螞蟻,151112351,385,0,0,2,637,"MUGEN,狂级,AI,十割,凶级,羅生門,愛麗斯,安迪,特瑞,八神","Youtube
只有逗逼能制裁逗逼
來源:https://www.youtube.com/watch?v=KqF9AWehzGE"
BV1Y4411i7rx,http://www.bilibili.com/video/av51560730,（mugen）血八VS血草,2019-05-05 20:38:15,935,treehyper,360773534,384,5,1,2,114,"MUGEN,八神庵,新人,观赏向,血炎","人物p数 :
血八：8p
血草：8p
还有无损音质我就不说了
喜欢的话就素质六连一波"
BV1W4411i7Xk,http://www.bilibili.com/video/av51533520,【MUGEN】洛克人BOSS对决战21：X6版ZERO  VS  梦魇ZERO,2019-05-05 16:35:19,936,真正的杰洛,27344380,383,14,1,4,194,"MUGEN,ZERO,BOSS战,洛克人X,真VS假","游戏原版做不到用ZERO打梦魇ZERO，这里尝试还原一下，顺便尝试用Bug斩来打梦魇ZERO（效果拔群233333333）
PS：如果在游戏里把X修改成ZERO的话，是可以做到在游戏里做到ZERO  VS  梦魇ZERO的，这时ZERO和梦魇ZERO相遇时梦魇ZERO有一定几率会说出原版X遇到梦魇ZERO时看不到的一些对话内容（PC版和Beta版才有这段对话，正式版删掉了这段对话，似乎是官方的废弃设定）
不求三连，不求关注，只求各位喜欢~~~~~~~~~~~❤"
BV1X4411j7Yk,http://www.bilibili.com/video/av53131374,【MUGEN】暴风猫 vs 小G蛇,2019-05-21 09:55:02,937,严穆歌1234,390666689,382,2,0,1,232,"MUGEN,拳皇,大蛇,【MUGEN】小G蛇 vs 暴风猫,小G蛇,暴风猫,可爱小猫",【MUGEN】小G蛇 vs 暴风猫
BV114411h7ib,http://www.bilibili.com/video/av52169553,【mugen】papyrus  and 羊爸 vs papy and 羊哥,2019-05-11 22:07:05,938,亿发冰河虫,392676885,382,6,1,3,308,"MUGEN,UNDERTALE,传说之下,UT,ASGORE,PAPYRUS,新人,羊爸",
BV174411L7Cr,http://www.bilibili.com/video/av53375699,【MUGEN杯赛】本涂杯6p  黑白美玲:逗比。。  666草:?和我打是你的荣幸，wdn*d崽*。,2019-05-23 22:23:30,939,本涂凉了鸭,95515337,376,25,27,8,1793,"MUGEN,十割,杯赛,无伤,狂级,鬼畜",咕！！！！！！！
BV1S441157CA,http://www.bilibili.com/video/av53254092,【MUGEN】萌物泉此方 非常可爱,2019-05-22 16:32:30,940,严穆歌1234,390666689,376,4,3,4,286,"MUGEN,拳皇,泉此方,萌物,可爱,喜欢",【MUGEN】萌物泉此方
BV1R4411j7zk,http://www.bilibili.com/video/av53173378,[JOJO]名侦探dio,2019-05-21 19:03:39,941,冥白焕冥灵,387510415,375,4,0,5,37,"MUGEN,JOJO的奇妙冒险,JOJO,搞笑",DIOA是左方DIOB是右方，DIOA时停中手脱离了，DIOB脱离之后又把手放了回去，然后又接替了手，但是之后手又到了DIOA手里！那么这只手是谁的？求up主心里阴影面积有多大
BV1w4411j7Bj,http://www.bilibili.com/video/av52968705,手操（键盘）mugen 歼灭者Annihilator【谢霆锋】13个大招全部用上连段,2019-05-19 17:01:28,942,懿丿唯灬_,16571279,375,7,0,1,108,"MUGEN,手操,谢霆锋,拳皇,连招,单机游戏,自制,格斗,格斗游戏",自己玩玩看看而已
BV174411v7D3,http://www.bilibili.com/video/av51813538,【Mugen】七枷社和念草  狂之间的战斗！！！,2019-05-08 14:25:53,943,Bai家的情殇,48034796,375,6,5,0,263,"MUGEN,草薙京",-
BV1A4411i7uM,http://www.bilibili.com/video/av51463501,【MUGEN】 临也生日快乐,2019-05-05 02:21:52,944,月上行者,28306769,375,16,0,6,116,"MUGEN,折原临也,新人,静临,DRRR,无头骑士异闻录,自制","先祝临也生日快乐 
人物拿临也牌导素材改的，昨天晚上才开始做的 
直到我上传视频21点23为止我5月4这天下午到晚上就没停下来过
累死了"
BV1w441177zc,http://www.bilibili.com/video/av53158134,Mugen 12p承太郎VS12pdio,2019-05-21 15:46:25,945,名为小蝎纸,316398844,374,7,0,6,489,"MUGEN,新人","新人勿喷
那个广告是真的烦人qvq，我又是懒癌患者所以不想重录qvq"
BV1R4411Y7CM,http://www.bilibili.com/video/av52100987,（神-论外）略有节操的神级杯-69p 令和之初，先拿强者祭天,2019-05-11 12:22:28,946,Phantom_音痴,35392074,373,3,1,7,1367,"MUGEN,杯赛,凶恶向,神级,大乱斗","最近一直在工作，没有时间休息，昨天和今天都是休息，可能会更新2p吧，但由于现在面临经济困难。。。唉。。。
也提前祝天下母亲永远年轻，永远漂亮"
BV1e4411v7QS,http://www.bilibili.com/video/av51900355,【KOFM SK HD】手操对决Play - 遥远之彼队 VS Nests高层队,2019-05-09 12:47:55,947,武圣拳尊347,10293554,371,1,0,2,716,"MUGEN,手操,KOFM LV2",BGM：KOF2002UM OST - KD-0079+
